memory_id,022fb5a3-e07d-4abf-8a47-b6026b1251a6,03589c65-1e31-420f-bf6d-330b235326cc,0990ff58-d164-475b-a775-8d4871a292ed,0fe4d37f-ecfa-49e9-bbc6-d73318fb7fd8,13455267-94f8-4b3b-84d0-f0eab23fe151,18d2fdd3-e0df-4cf2-b748-c89cb0cbbe4c,1b6d097d-24f6-4405-ac63-6c9660302c2c,1debac74-74d9-4441-94e5-5520588d8b6d,20c6b5ea-d503-4b96-81da-c38452558077,2464d706-28cb-44f9-a2dc-c5551f7050c4,2564e8ce-4057-40af-8def-00190c3ea5db,268223c8-213f-4bbc-a6a4-63597168712a,26ab2897-20e2-4904-afad-440db71ce2d1,2738b595-6687-4f32-9f8a-5684744574e3,27f20798-27ef-42b2-80b7-bf04abe42126,282a1048-f358-40a5-b789-2464d9c3472f,28bf0b8d-c562-432d-8e81-264bcbe1d8aa,2a92f7b2-73bf-4974-85ce-7e8b504c6388,2f869155-9718-48c4-8595-ae8f48ff7d38,3408c409-4a97-4593-be4c-06290b2b1744,3712bc6f-eadd-4ac8-8bab-fccf8fca71aa,3932f81c-4dbf-459c-831f-ef9c678c4282,3a31d77f-e3e4-4f8b-862d-f086ce28d31f,3fc452db-6a6d-4b6c-a2a2-3afcede1f089,41ffc229-bb78-41ec-afe5-2bf43d5ec774,42e1076d-0f1f-4e64-8b6e-274a2789b6c8,469dd7a6-ac62-4a48-b40d-9960b62058fe,46fbb66c-6655-4152-9678-d7f68de2abc5,4eb61e0b-502b-4d18-86d7-b215c7b98bf0,50ca257b-4db2-41aa-9252-d0c0c49e24b6,50f32f80-04b3-4d15-a554-7ac011a2aa00,51fbb20b-b38b-4ed4-bca6-84cfc66184f6,5322098e-cd0d-4917-bcfc-412c7a5fc710,5e08a29b-8ff4-4ad0-9ae2-fafed3878b9e,60399af8-5232-4cf4-9c37-4f6fb707b36b,66d9e9aa-8b57-42dd-a71c-2f348c36012f,67609af4-3bdc-48c8-b0b0-839470eebeed,68096db0-ed0f-4cef-ab70-c5b85bdd42a7,682c477c-8b01-4612-a549-d49996a36aa8,68c993a0-5b56-4875-a4b6-76be43f258dd,7a19dd1f-b0b9-4b33-929a-5b3a6b5a818b,7e337335-3683-45a8-ab2a-7a846eb18a7b,8221c2f0-0652-4504-9478-9838cd8b55e5,8555dbec-e3cb-43ae-af1e-1a9447acd013,89e7a04e-5462-4198-9037-93aff3c0beff,8af6b771-fd21-4539-adab-02597d632c60,981f2702-aad7-4e05-93c3-a7ce9842ac8d,9af1d8d4-5adc-47be-ac53-a76cac057570,9ecbe534-b26b-44e5-a6d6-601865aa69ed,a2e2aacf-6fac-469b-b845-714774f10c1e,a3d2403e-7830-4f71-b17c-0b545b2d06f7,a7f2b660-e1d9-41d2-9547-c54d2d2aa8d9,a8b7caf6-c76c-4102-a01e-9f1f036a1096,acafb721-820a-4382-9ccb-af7cd28de301,ad7aee3d-0fb0-476b-9998-b237f6dd6513,ae404ce5-f14e-4aa9-9fa0-7730083fb0b6,b6075548-540c-43b2-8d9f-4f3098b93ff5,b73a3e33-c270-4144-8a8e-c6abd315fb2e,b85903b3-161f-4600-a267-d59fb2e5e1a9,bb83d753-0429-4747-8236-b50e219ec0c7,bbfecab0-aa7e-4847-86a4-87cf2c608d41,bc3cbcb7-e622-42b8-b474-5771f4dd1213,bd604ca2-c559-4abb-bcdd-04daccdf7a26,c84dbcad-737e-424d-9976-82b210006375,cd6adfa1-7bac-4768-8ae0-32e6ded68a56,ce9e8400-261a-48fd-9902-02f1d2d38d2d,cecd6ef0-729b-4654-b593-163d846e9f03,d18a2ff3-ff62-4a18-b0a5-d612f43ad665,d24b6c14-5154-44f8-821b-ca73a50ed231,d78911ea-9ae5-4d84-a1f1-9436e13c1c80,da20530f-91b4-4e56-b6cd-52dec49a51a2,da2ac117-9838-494e-8d09-ea0dc0698408,dc773d73-beee-4f45-bd93-ddd0825f9e00,dec046ae-6dc1-4cde-a72b-61ed386b358a,e0b497d4-42c8-40cd-8fdd-a6d00825a2af,e4bf5cf2-ba01-4837-a850-a193bb353bb0,e74badef-cdf3-4a67-acf6-bdc4c380a005,e7710aa7-517b-4193-80be-06f518f0cf5d,e7b5cbf4-f7a5-410d-a990-4c2928eedbbb,e9781779-76fd-439e-a2a6-35d7127c0205,e97a5e9f-5c63-4545-8b10-3739fa5f1a29,ecb9dd82-a698-4869-a7c8-50cdf42466e5,ed299047-266d-4676-9a9c-554750292118,f1a5b77e-a007-4031-949c-dfcaf494b82e,f41f137b-c8f2-4930-b605-30db5606ff81,f44650d8-fb25-410b-9125-c016c7e783e8,f6bf9be4-df61-4a23-a6dc-4577918d8796,fab5bcdc-dbd5-432a-92c6-1b689067b39f,fc33cb12-396e-45ee-836b-4988d0ae9d9a,fcfa3f84-b3ad-4a7b-bd1d-8f8898a5a05f,fef929f6-a3a0-4bd2-87f7-b78cfdf47b32
a3d2403e-7830-4f71-b17c-0b545b2d06f7,0.35730577,0.44970667,0.24471855,0.37113124,0.36121216,0.39926332,0.37583923,0.26209795,0.48654503,0.48794806,0.34902936,0.42534575,0.37713027,0.42748076,0.3452093,0.42721412,0.42815292,0.39502788,0.40869415,0.23252925,0.36540744,0.27530658,0.41294158,0.35628146,0.4080981,0.49612474,0.33694655,0.305686,0.36675698,0.64661294,0.4621812,0.40272772,0.3181944,0.38830328,0.31910062,0.3141456,0.27239636,0.39105105,0.22253415,0.33605182,0.15559751,0.42252088,0.2981558,0.35177085,0.45938092,0.2828713,0.46023774,0.38997155,0.33555937,0.34339616,1.0,0.3151353,0.46547827,0.340214,0.3369493,0.32522598,0.29592907,0.31928214,0.4001162,0.41286382,0.44988653,0.4051219,0.27664083,0.41870078,0.41950735,0.34122542,0.36933777,0.32201564,0.3241472,0.29018638,0.31144917,0.3865376,0.23504299,0.39593065,0.39524353,0.42173153,0.41609335,0.38035983,0.22854388,0.4556077,0.4136966,0.4347501,0.38072267,0.4137172,0.4681584,0.3987068,0.5361663,0.30729184,0.3768254,0.5058012,0.31129485
a7f2b660-e1d9-41d2-9547-c54d2d2aa8d9,0.24243006,0.3449288,0.45069438,0.2290043,0.27643353,0.237162,0.20316285,0.2662768,0.42388642,0.21342584,0.19860739,0.53969145,0.24978895,0.34923387,0.27037925,0.44643676,0.44857702,0.3040045,0.5084382,0.2059004,0.27402693,0.3597927,0.64725184,0.2867592,0.3587004,0.25346136,0.3160093,0.2598184,0.29623407,0.34157664,0.60312414,0.31290835,0.2550284,0.20640449,0.3437256,0.28452396,0.6953479,0.31149456,0.22875702,0.24516279,0.40204608,0.36346793,0.4047072,0.28088135,0.5093057,0.54728734,0.29783118,0.26544815,0.30001605,0.3245857,0.3151353,1.0000001,0.25362682,0.27710402,0.18045172,0.32776004,0.2857914,0.37696114,0.34735876,0.29830956,0.25952452,0.36289674,0.2715542,0.34061795,0.49572515,0.23628145,0.6169219,0.2055292,0.27651656,0.24574044,0.34648153,0.44129843,0.5498871,0.34772313,0.26582733,0.22682089,0.34514225,0.43742394,0.3795759,0.36774707,0.29006594,0.32099545,0.45776325,0.4917763,0.2594013,0.25520566,0.38222697,0.2470233,0.38038433,0.26375458,0.31565386
a8b7caf6-c76c-4102-a01e-9f1f036a1096,0.50370586,0.43109053,0.24543911,0.43510973,0.34382665,0.6087626,0.3328317,0.31050467,0.522882,0.31894785,0.37259656,0.35492456,0.5920128,0.44607055,0.28287533,0.3183156,0.34598717,0.3160842,0.31940103,0.27521604,0.6381491,0.37203333,0.35264143,0.31780785,0.4020723,0.41902635,0.38678485,0.24775553,0.26929393,0.4124093,0.34966835,0.5009949,0.43103665,0.6299281,0.2862212,0.36486214,0.2243949,0.42812723,0.23835188,0.33509624,0.1876075,0.48960742,0.25681183,0.34258938,0.44188416,0.26417798,0.3908493,0.37810814,0.4036145,0.4034455,0.46547827,0.25362682,1.0,0.2900424,0.33580604,0.33312958,0.32942462,0.26370224,0.32211235,0.45007873,0.42717987,0.34774083,0.24047755,0.37948197,0.33814994,0.58252215,0.29049018,0.36605066,0.39797658,0.3212178,0.26598635,0.36129743,0.27698708,0.38098884,0.6253182,0.32538152,0.35074288,0.31075627,0.2508639,0.361214,0.39484766,0.5570629,0.45228663,0.2798757,0.2956709,0.3831529,0.5892099,0.36691666,0.36940053,0.36183545,0.24115083
acafb721-820a-4382-9ccb-af7cd28de301,0.40734643,0.41108495,0.27148154,0.42234236,0.6247452,0.36990386,0.37593952,0.31033802,0.315476,0.23986855,0.20857476,0.2480355,0.317648,0.32719254,0.72871983,0.2676766,0.30388495,0.7935188,0.2669592,0.25994712,0.32849285,0.32130873,0.26518425,0.36926737,0.3728398,0.3216689,0.30663586,0.30498773,0.28873506,0.35943177,0.30107954,0.3087679,0.27240992,0.37364477,0.3302524,0.29613143,0.28749806,0.35425878,0.50748724,0.33219665,0.3333905,0.33116066,0.37274414,0.5255786,0.3780414,0.29481727,0.34863642,0.5196496,0.45163113,0.36614478,0.340214,0.27710402,0.2900424,0.99999994,0.4220487,0.36899498,0.4519741,0.316316,0.26605028,0.34212592,0.30576003,0.3419949,0.23341064,0.40857583,0.27532855,0.29450724,0.3283919,0.5652652,0.31765437,0.28904137,0.29920602,0.3121797,0.25581723,0.73912656,0.34965897,0.31709743,0.3615386,0.3536272,0.24508445,0.2938658,0.49684155,0.28077674,0.3156404,0.3701526,0.3439928,0.5326181,0.34698027,0.3002267,0.35082638,0.33205497,0.7804449
ad7aee3d-0fb0-476b-9998-b237f6dd6513,0.34745753,0.3864494,0.22050464,0.7091961,0.61461604,0.29063153,0.3429003,0.39974228,0.24938533,0.26764834,0.25744724,0.29595196,0.32276487,0.37404317,0.43025753,0.21706416,0.19540352,0.46896946,0.24227117,0.25065738,0.2985288,0.25566706,0.26836807,0.2986285,0.3744616,0.33666134,0.48998162,0.30010158,0.18981998,0.3104172,0.26874232,0.32659128,0.29032004,0.3695781,0.30684367,0.2714287,0.18827358,0.3168954,0.46690685,0.40833554,0.24573728,0.34470177,0.20401326,0.4052118,0.37510175,0.19591002,0.33618474,0.5763111,0.4028808,0.3086683,0.3369493,0.18045172,0.33580604,0.4220487,1.0,0.27856234,0.293208,0.22021925,0.32384604,0.37880263,0.34319526,0.28887916,0.28890616,0.36444792,0.24967638,0.33520716,0.21313311,0.6731447,0.3179893,0.5196898,0.27028012,0.2920974,0.23709464,0.4335522,0.33355048,0.3163572,0.27696165,0.2970596,0.18732643,0.3145342,0.57755166,0.32676134,0.24423763,0.23418264,0.26651144,0.6164608,0.29501545,0.44639125,0.30262715,0.43962413,0.37903592
ae404ce5-f14e-4aa9-9fa0-7730083fb0b6,0.4065337,0.40613157,0.3313365,0.2893776,0.43703562,0.36768115,0.28231585,0.54053426,0.37419122,0.23959151,0.2822873,0.3009425,0.33264413,0.31544232,0.38676384,0.24786425,0.30530882,0.32847422,0.2387652,0.2780827,0.36883146,0.33806336,0.33562112,0.488864,0.4409634,0.2913226,0.34363508,0.54542243,0.34725076,0.3324294,0.34087896,0.3955242,0.36462086,0.33399904,0.4508168,0.28806627,0.3007263,0.35049662,0.3943551,0.34136802,0.3395515,0.392513,0.267363,0.4434292,0.3541574,0.26261908,0.4586483,0.33625874,0.6049763,0.35055643,0.32522598,0.32776004,0.33312958,0.36899498,0.27856234,1.0,0.64575326,0.33780843,0.39856315,0.3058453,0.4052319,0.42532927,0.39558205,0.33293852,0.26347747,0.37590703,0.3078768,0.3157434,0.38863838,0.23773144,0.2755429,0.35877606,0.31004208,0.36341655,0.36696965,0.31039727,0.39085665,0.29180372,0.30769587,0.26613453,0.4866805,0.3581405,0.4184056,0.34687784,0.580166,0.35106748,0.38718155,0.34961915,0.30033964,0.3324354,0.4017219
b6075548-540c-43b2-8d9f-4f3098b93ff5,0.37346834,0.37870303,0.24004751,0.28302568,0.5503206,0.34804344,0.3205282,0.6539165,0.34804887,0.25561425,0.29457867,0.27032098,0.32927418,0.27748954,0.35531837,0.30375117,0.2634363,0.40548778,0.2384978,0.2670818,0.34553844,0.23863247,0.29636914,0.39371216,0.37559307,0.30543196,0.29101902,0.40466782,0.27461892,0.29755014,0.28893498,0.38657933,0.35464817,0.31062746,0.36358857,0.34087953,0.2630602,0.33209458,0.349527,0.27163535,0.3251977,0.35656697,0.32864553,0.41825566,0.3697421,0.252951,0.37831232,0.32490852,0.8328656,0.25704256,0.29592907,0.2857914,0.32942462,0.4519741,0.293208,0.64575326,1.0000001,0.34550846,0.30882025,0.36351624,0.33459976,0.31689462,0.34377035,0.32628375,0.3001728,0.35986304,0.2594044,0.37983555,0.31570157,0.26104015,0.22134092,0.3301656,0.21811408,0.4319747,0.33804163,0.33257163,0.33510828,0.26879385,0.30831018,0.21724012,0.43820673,0.3426168,0.34333652,0.31773424,0.4069288,0.353465,0.37452877,0.33279505,0.31354055,0.32733393,0.36368912
b73a3e33-c270-4144-8a8e-c6abd315fb2e,0.29292405,0.38375214,0.3276925,0.22994456,0.26399943,0.2533049,0.32938188,0.24332573,0.3760081,0.23330253,0.23040739,0.40159357,0.28769082,0.29726577,0.3439177,0.3215366,0.35518897,0.30673915,0.31071916,0.24994224,0.28192213,0.3271045,0.3650542,0.25481123,0.3328846,0.25969127,0.29794562,0.24561536,0.2749523,0.35248792,0.37306398,0.32287937,0.26834267,0.21044585,0.36498684,0.27034485,0.3242007,0.3304866,0.2689697,0.2991315,0.32632804,0.35036027,0.45565283,0.3735214,0.33783615,0.44638118,0.3626984,0.33990535,0.37911183,0.33408415,0.31928214,0.37696114,0.26370224,0.316316,0.22021925,0.33780843,0.34550846,1.0,0.2566812,0.45391056,0.2819891,0.28011388,0.19887505,0.29841292,0.34639862,0.27763975,0.5722151,0.3026374,0.31623915,0.22486812,0.30000967,0.3499127,0.3701428,0.33333293,0.26108986,0.37406665,0.3110196,0.40733302,0.29115874,0.25182614,0.3301152,0.3210467,0.35840553,0.4757592,0.3217619,0.29904443,0.35284737,0.27703542,0.3459111,0.3190047,0.34984103
b85903b3-161f-4600-a267-d59fb2e5e1a9,0.25404567,0.4726925,0.2217834,0.33871788,0.3724606,0.31208867,0.22734106,0.25968564,0.31732026,0.3446517,0.32383892,0.3854449,0.286435,0.3299363,0.29484212,0.40793604,0.3653978,0.25217184,0.34519434,0.35249287,0.32219914,0.27003407,0.482687,0.4154369,0.30964386,0.38817257,0.28593022,0.37740484,0.3904368,0.34772405,0.47569352,0.25454867,0.21526267,0.29303706,0.30906326,0.26519144,0.41088182,0.30597526,0.28903452,0.35475877,0.23461932,0.35569343,0.21893072,0.38982973,0.42854044,0.38903317,0.406043,0.32673752,0.28987873,0.30893633,0.4001162,0.34735876,0.32211235,0.26605028,0.32384604,0.39856315,0.30882025,0.2566812,0.9999999,0.3733526,0.65812165,0.32161257,0.64986086,0.32361072,0.4171144,0.34856147,0.35443264,0.3309278,0.30168426,0.2611222,0.3793828,0.4650904,0.30774754,0.315448,0.34949553,0.27691188,0.27983788,0.33666706,0.281706,0.32873106,0.4036833,0.3250205,0.35283768,0.4058923,0.40088493,0.29174367,0.35474473,0.29784742,0.49020356,0.38373244,0.23246649
bb83d753-0429-4747-8236-b50e219ec0c7,0.38834548,0.4486146,0.28551704,0.38253483,0.407295,0.4267473,0.34781379,0.27929607,0.40124524,0.30669153,0.3185331,0.42092696,0.43815017,0.4325677,0.3202203,0.27192557,0.34716034,0.42301846,0.37671608,0.22447355,0.41869694,0.31305385,0.3655826,0.37499365,0.41359282,0.43808937,0.4082722,0.30845708,0.2563085,0.36272514,0.36524457,0.39027566,0.3620461,0.43765527,0.3957435,0.302665,0.2553037,0.44547978,0.2853559,0.39240238,0.2418164,0.48925206,0.36613542,0.3858072,0.42355502,0.26193815,0.38739336,0.3386852,0.42094597,0.3501135,0.41286382,0.29830956,0.45007873,0.34212592,0.37880263,0.3058453,0.36351624,0.45391056,0.3733526,1.0,0.4348722,0.33785582,0.27783173,0.3978467,0.3177824,0.4382113,0.30730614,0.42216575,0.35848898,0.29688936,0.3020559,0.36462986,0.26491818,0.43599612,0.46212646,0.30918556,0.34621423,0.3241474,0.25397342,0.38511774,0.40644455,0.45429197,0.40434402,0.31413758,0.3213168,0.39798063,0.4369604,0.39228046,0.36865702,0.38174462,0.28220147
bbfecab0-aa7e-4847-86a4-87cf2c608d41,0.35427523,0.52219,0.27711064,0.37444603,0.3520531,0.4204262,0.22809044,0.2694405,0.3398661,0.37909555,0.36170378,0.3564995,0.30346397,0.34879857,0.30790427,0.3333937,0.35404015,0.3081119,0.2891587,0.30147034,0.4252473,0.35817337,0.39726937,0.49938363,0.3547622,0.4668721,0.29885867,0.42672157,0.35490438,0.33796725,0.3993894,0.2546817,0.23575729,0.36876726,0.33789665,0.29566932,0.28713673,0.31208783,0.30076256,0.3638988,0.22814009,0.42230913,0.2203885,0.41260532,0.4083545,0.29270485,0.35176694,0.33576405,0.3219424,0.32423216,0.44988653,0.25952452,0.42717987,0.30576003,0.34319526,0.4052319,0.33459976,0.2819891,0.65812165,0.4348722,0.99999994,0.3312527,0.582023,0.32189572,0.354796,0.40306756,0.28204376,0.36193064,0.3114903,0.29609084,0.36379632,0.41435793,0.25769925,0.41354406,0.44053188,0.22795069,0.31451017,0.2900252,0.27168995,0.33190864,0.39177915,0.4062273,0.3552215,0.30599096,0.4051492,0.31902286,0.37766272,0.28772938,0.39572692,0.45706266,0.2657886
bc3cbcb7-e622-42b8-b474-5771f4dd1213,0.49309537,0.45220459,0.3392803,0.3380704,0.37444597,0.4108677,0.34579688,0.36613104,0.5338714,0.28443068,0.30441833,0.32731578,0.33200893,0.39419022,0.3346884,0.26079476,0.3343653,0.29843962,0.29032934,0.26133075,0.41235,0.45414504,0.39054364,0.470003,0.68981063,0.4107255,0.42626747,0.3607651,0.29760227,0.38590288,0.34121472,0.40356666,0.37212375,0.39214638,0.56694,0.26170433,0.37500435,0.490527,0.28287685,0.34817177,0.36071903,0.5652051,0.35185653,0.25845498,0.4335072,0.36865216,0.5032226,0.32063413,0.36775845,0.4164688,0.4051219,0.36289674,0.34774083,0.3419949,0.28887916,0.42532927,0.31689462,0.28011388,0.32161257,0.33785582,0.3312527,1.0,0.29837847,0.41355336,0.32583866,0.38556117,0.3729138,0.29075265,0.38737154,0.24930882,0.32289362,0.36273515,0.38027102,0.38682148,0.40854475,0.35329366,0.398144,0.28292456,0.34035563,0.3847615,0.4691751,0.42328942,0.5660555,0.41940305,0.40124232,0.33782092,0.5261586,0.32885468,0.3609495,0.35479623,0.35983613
bd604ca2-c559-4abb-bcdd-04daccdf7a26,0.27123868,0.29411155,0.1335717,0.33859217,0.3021201,0.31385607,0.19386794,0.30384696,0.26341152,0.2495825,0.2938153,0.24607173,0.21109049,0.23141879,0.23268722,0.22699222,0.20051378,0.19233838,0.23174155,0.26135296,0.3313999,0.2066375,0.31812918,0.44658768,0.24138503,0.3091414,0.26293296,0.43971604,0.291487,0.26301062,0.3421958,0.18113586,0.19516772,0.26511586,0.28633404,0.19306499,0.29342633,0.26966527,0.255257,0.24885395,0.18768972,0.2592572,0.19227436,0.29107445,0.29857886,0.32774627,0.26197755,0.25669575,0.2720007,0.2571089,0.27664083,0.2715542,0.24047755,0.23341064,0.28890616,0.39558205,0.34377035,0.19887505,0.64986086,0.27783173,0.582023,0.29837847,1.0,0.20679006,0.28453967,0.32031292,0.25895622,0.22919336,0.23736891,0.24063207,0.2732461,0.23322017,0.24868615,0.29032707,0.32366633,0.19734272,0.18428561,0.24482796,0.25430328,0.21868646,0.3362923,0.26671597,0.25737727,0.2698834,0.39954764,0.21504399,0.23346525,0.25920108,0.28791946,0.3795355,0.24356318
c84dbcad-737e-424d-9976-82b210006375,0.35400286,0.42834502,0.3785522,0.4925813,0.39293307,0.34567904,0.36002392,0.2666663,0.3907256,0.3827943,0.35520014,0.37344652,0.3896328,0.45497945,0.38778803,0.27081951,0.37474203,0.4175295,0.3785115,0.29859534,0.37663093,0.39535707,0.376069,0.342891,0.38394076,0.363516,0.41708583,0.27111766,0.298296,0.4200164,0.31341055,0.33797938,0.33056018,0.39005482,0.39157373,0.33115277,0.372111,0.40910792,0.27488464,0.6131531,0.4091794,0.47114915,0.38216692,0.33001903,0.45052725,0.2464131,0.41742176,0.34095216,0.3805765,0.37954968,0.41870078,0.34061795,0.37948197,0.40857583,0.36444792,0.33293852,0.32628375,0.29841292,0.32361072,0.3978467,0.32189572,0.41355336,0.20679006,1.0,0.318702,0.35486132,0.35568827,0.38729393,0.3400691,0.37788886,0.3806318,0.29589504,0.3792606,0.41448614,0.3922768,0.34186655,0.43649855,0.37385207,0.30737102,0.3786772,0.4018072,0.36772555,0.4293352,0.36918092,0.3032417,0.38363707,0.4348463,0.45769352,0.34801736,0.41542017,0.36540937
cd6adfa1-7bac-4768-8ae0-32e6ded68a56,0.36665124,0.38756388,0.35943294,0.28736013,0.24605176,0.28825802,0.26934218,0.24772483,0.40238664,0.30763578,0.35105485,0.44924754,0.25397167,0.3200189,0.2182574,0.8977767,0.482737,0.2694905,0.5042646,0.21487355,0.2933572,0.34606794,0.51173383,0.3175829,0.34712833,0.31481433,0.29639584,0.24431397,0.29111913,0.3327946,0.53412414,0.2977606,0.24873981,0.2663456,0.28220433,0.30089664,0.56566274,0.31958443,0.17891456,0.23645534,0.32692188,0.39569443,0.33821428,0.24913687,0.45044905,0.55654,0.29046077,0.25206724,0.27159238,0.2589667,0.41950735,0.49572515,0.33814994,0.27532855,0.24967638,0.26347747,0.3001728,0.34639862,0.4171144,0.3177824,0.354796,0.32583866,0.28453967,0.318702,0.9999999,0.2526782,0.52651817,0.25030264,0.26121336,0.27369845,0.3154859,0.39425668,0.31053448,0.32453543,0.30089855,0.30350596,0.32478446,0.43431255,0.2912107,0.382537,0.31504917,0.28477877,0.40981114,0.4298011,0.26775593,0.25131285,0.45069307,0.23110431,0.434938,0.33820423,0.24028511
ce9e8400-261a-48fd-9902-02f1d2d38d2d,0.5629941,0.40871722,0.21175098,0.3644225,0.39363134,0.67655456,0.30175543,0.3888011,0.4563601,0.30489582,0.2602833,0.33199534,0.5269437,0.37544668,0.33063224,0.16325404,0.25073153,0.33520365,0.27175695,0.25766185,0.8768753,0.3375774,0.32232955,0.31439814,0.41467658,0.40183645,0.37889478,0.27649963,0.32504427,0.32886833,0.30466723,0.49678203,0.4628939,0.60798657,0.3643304,0.32850826,0.21132518,0.48873144,0.32867777,0.37049606,0.25948402,0.473108,0.2360291,0.3474751,0.4625429,0.24019402,0.3677519,0.38227376,0.438569,0.393215,0.34122542,0.23628145,0.58252215,0.29450724,0.33520716,0.37590703,0.35986304,0.27763975,0.34856147,0.4382113,0.40306756,0.38556117,0.32031292,0.35486132,0.2526782,1.0,0.19295618,0.40237325,0.40036678,0.28909183,0.27210295,0.3493259,0.2354972,0.3883284,0.7366096,0.3055585,0.3279537,0.28801617,0.2594595,0.32573637,0.4231459,0.54101217,0.4599084,0.2919626,0.29031634,0.41287968,0.45068544,0.4020544,0.3515883,0.32145232,0.28601953
cecd6ef0-729b-4654-b593-163d846e9f03,0.33381855,0.34943128,0.4282875,0.2845047,0.27808028,0.2613165,0.29189107,0.22944358,0.4652258,0.27289557,0.31910405,0.4655356,0.2653013,0.3323536,0.28558874,0.5161034,0.5277541,0.27456367,0.48672765,0.26330775,0.21804959,0.4023718,0.5549543,0.35018492,0.37256467,0.3190467,0.3010711,0.2485771,0.30259556,0.33494288,0.48339975,0.2929249,0.1855568,0.20553094,0.35507965,0.3066469,0.556795,0.30241215,0.18817072,0.2673908,0.33909297,0.37390107,0.44134903,0.2625713,0.40945548,0.6316998,0.3849169,0.27407986,0.27086258,0.3853338,0.36933777,0.6169219,0.29049018,0.3283919,0.21313311,0.3078768,0.2594044,0.5722151,0.35443264,0.30730614,0.28204376,0.3729138,0.25895622,0.35568827,0.52651817,0.19295618,1.0000002,0.2200507,0.34886503,0.2528953,0.38237172,0.42281607,0.5282801,0.28728244,0.24739882,0.33502674,0.39303395,0.44936222,0.34998885,0.34556314,0.31359982,0.2795602,0.48644412,0.5499542,0.28070778,0.24867328,0.43216902,0.24463661,0.41317254,0.35499805,0.285788
d18a2ff3-ff62-4a18-b0a5-d612f43ad665,0.3112644,0.5025613,0.16103753,0.6157062,0.7045659,0.33774844,0.36261994,0.33116844,0.25476268,0.26830918,0.2127144,0.28350678,0.42400244,0.3514408,0.46655247,0.20175609,0.19592449,0.6145737,0.18950859,0.27469423,0.38913244,0.2688957,0.25054866,0.29156193,0.3761504,0.28612208,0.4318316,0.29468635,0.21890157,0.40188473,0.25910258,0.381071,0.4225528,0.4290498,0.32583117,0.3102496,0.18688999,0.41532117,0.40343648,0.42967555,0.25062573,0.35685992,0.26719272,0.42825645,0.39787817,0.21974933,0.35433862,0.6668239,0.5117483,0.3720815,0.32201564,0.2055292,0.36605066,0.5652652,0.6731447,0.3157434,0.37983555,0.3026374,0.3309278,0.42216575,0.36193064,0.29075265,0.22919336,0.38729393,0.25030264,0.40237325,0.2200507,1.0000002,0.40177754,0.50018185,0.27799734,0.31593272,0.21556109,0.5203388,0.38515627,0.34832245,0.24401912,0.28466856,0.19139999,0.32173193,0.5554235,0.3320068,0.30463353,0.24929139,0.3362041,0.681605,0.2948912,0.49640405,0.32886064,0.34700236,0.4313095
d24b6c14-5154-44f8-821b-ca73a50ed231,0.43483374,0.36839747,0.2520259,0.3711309,0.39225382,0.35169485,0.23978776,0.33712626,0.41200697,0.25282973,0.25900847,0.30234462,0.41642213,0.33047187,0.36874795,0.21685329,0.28656656,0.38521522,0.2718426,0.2507773,0.37120026,0.31275854,0.3046939,0.28995264,0.41720963,0.32393366,0.43712962,0.28718543,0.31480196,0.3114321,0.289904,0.4498093,0.428579,0.3900904,0.41590875,0.26255152,0.2772114,0.31130636,0.33761036,0.40257296,0.29984063,0.3487943,0.29808557,0.30218676,0.43011713,0.29171544,0.41729456,0.32040423,0.3980587,0.7109892,0.3241472,0.27651656,0.39797658,0.31765437,0.3179893,0.38863838,0.31570157,0.31623915,0.30168426,0.35848898,0.3114903,0.38737154,0.23736891,0.3400691,0.26121336,0.40036678,0.34886503,0.40177754,1.0,0.30875444,0.31299093,0.36166412,0.3593356,0.32354838,0.38802058,0.26011738,0.30954212,0.2833446,0.31243318,0.3050217,0.4566504,0.35851902,0.3902563,0.368856,0.3140922,0.37659493,0.40999353,0.39523765,0.38015458,0.32341293,0.31957924
d78911ea-9ae5-4d84-a1f1-9436e13c1c80,0.24869493,0.33162406,0.21320525,0.6436043,0.44341475,0.22993219,0.33534235,0.31360355,0.24329421,0.2854182,0.23677114,0.31329837,0.39115754,0.3493524,0.260958,0.2282588,0.24161114,0.3250627,0.18490826,0.22799924,0.3063299,0.30333984,0.2840156,0.21486467,0.33950457,0.28633717,0.37834862,0.21471004,0.21779156,0.33680433,0.2512014,0.3713662,0.44811654,0.36779392,0.29447517,0.29856497,0.19735274,0.37394446,0.2685551,0.4796381,0.17370647,0.29818156,0.20657246,0.25808564,0.3567081,0.19783267,0.29763865,0.45661372,0.34559104,0.30351454,0.29018638,0.24574044,0.3212178,0.28904137,0.5196898,0.23773144,0.26104015,0.22486812,0.2611222,0.29688936,0.29609084,0.24930882,0.24063207,0.37788886,0.27369845,0.28909183,0.2528953,0.50018185,0.30875444,0.9999999,0.30225375,0.23655288,0.28897017,0.34530544,0.29044345,0.32117516,0.25718796,0.25394645,0.17046377,0.24642779,0.41087234,0.33785295,0.2833294,0.22668229,0.23677325,0.50152516,0.29164922,0.5011635,0.26126888,0.40323275,0.24437362
